timestamp,px(m),py(m),pz(m),lz(m),vx(m/s),theta_pitch(rad),gyro_pitch_raw(rad/s),gyro_pitch_filtered(rad/s),omega_pitch(rad/s),of_x(pixels/frame)
1724367874.453,1.059,0.015,0.305,0.309,0.011,0.0163362817986669,0.0,5.696,-0.099,0.1
1724367874.477,1.06,0.015,0.3,0.3,0.013,0.0130899693899574,0.0,4.072,-0.071,0.9
1724367874.501,1.057,0.015,0.293,0.294,-0.013,0.0121300383013605,0.0,3.692,-0.064,-0.9
1724367874.532,1.055,0.022,0.287,0.294,-0.024,0.0101578162466069,0.0,5.348,-0.093,0.0
1724367874.562,1.055,0.022,0.283,0.285,-0.023,0.0078539816339744,0.0,6.031,-0.105,0.0
1724367874.593,1.055,0.023,0.276,0.276,-0.018,0.003665191429188,0.0,7.197,-0.125,0.1
1724367874.623,1.051,0.027,0.267,0.276,-0.042,0.0009948376736367,0.0,5.742,-0.1,-0.2
1724367874.66,1.051,0.029,0.259,0.265,-0.036,-0.0026703537555513,0.0,2.806,-0.048,0.0
1724367874.684,1.05,0.03,0.251,0.254,-0.033,-0.0045378560551852,0.0,3.318,-0.057,-0.1
1724367874.714,1.049,0.03,0.243,0.254,-0.028,-0.0063704517697793,0.0,-1.337,0.023,-0.1
1724367874.745,1.05,0.033,0.237,0.247,-0.007,-0.008290313946973,0.0,0.444,-0.007,0.8
1724367874.775,1.051,0.035,0.228,0.232,0.0,-0.0082728606544531,0.0,-3.311,0.057,0.1
1724367874.806,1.051,0.035,0.221,0.225,0.006,-0.0068765972528576,0.0,-3.919,0.068,0.3
1724367874.836,1.051,0.035,0.213,0.225,0.003,-0.0040840704496667,0.0,-3.317,0.057,-0.1
1724367874.867,1.053,0.034,0.204,0.21,0.04,-0.0065973445725385,0.0,-0.633,0.011,0.0
1724367874.891,1.054,0.034,0.198,0.202,0.04,-0.0059515727493006,0.0,-2.427,0.042,0.2
1724367874.928,1.055,0.034,0.19,0.202,0.035,-0.0026179938779914,0.0,-7.907,0.138,0.2
1724367874.952,1.056,0.032,0.185,0.191,0.082,-0.0040840704496667,0.0,-10.907,0.19,2.8
1724367874.988,1.058,0.033,0.178,0.181,0.077,0.0019198621771937,0.0,-9.38,0.163,0.2
1724367875.013,1.061,0.035,0.171,0.172,0.068,0.0077143552938149,0.0,-8.956,0.156,0.1
1724367875.055,1.063,0.037,0.163,0.172,0.05,0.0148003920569119,0.0,-9.13,0.159,-0.2
1724367875.074,1.065,0.037,0.161,0.173,0.033,0.0204727121258934,0.0,-2.324,0.04,0.0
1724367875.104,1.067,0.036,0.156,0.162,0.022,0.0214500965070103,0.0,3.193,-0.055,-0.1
1724367875.135,1.067,0.035,0.15,0.162,0.014,0.019058995431778,0.0,7.258,-0.126,0.0
1724367875.165,1.068,0.034,0.145,0.15,0.004,0.0161442955809475,0.0,4.676,-0.081,-0.2
1724367875.195,1.068,0.033,0.14,0.143,0.0,0.0133343154852366,0.0,5.514,-0.096,-0.1
1724367875.226,1.069,0.032,0.134,0.133,-0.008,0.0111177473352038,0.0,5.412,-0.094,-0.4
1724367875.256,1.068,0.031,0.128,0.133,-0.009,0.0080110612666539,0.0,5.506,-0.096,-0.3
1724367875.281,1.068,0.03,0.12,0.123,-0.013,0.0054105206811824,0.0,8.133,-0.141,-0.3
1724367875.311,1.068,0.028,0.111,0.11,-0.013,0.0011868238913561,0.0,8.362,-0.145,-0.1
1724367875.342,1.068,0.025,0.104,0.11,-0.013,-0.0031590459461097,0.0,5.849,-0.102,0.0
1724367875.372,1.067,0.021,0.096,0.102,-0.009,-0.0066671577426183,0.0,3.785,-0.066,0.1
1724367875.409,1.066,0.018,0.089,0.091,-0.003,-0.0099134701513277,0.0,10.999,-0.191,0.1
1724367875.439,1.069,0.019,0.082,0.082,-0.018,-0.0125314640293192,0.0,8.771,-0.153,-0.4
1724367875.463,1.071,0.016,0.074,0.082,-0.023,-0.0163188285061469,0.0,11.949,-0.208,-0.9
1724367875.494,1.07,0.02,0.066,0.075,-0.018,-0.0241379035550815,0.0,24.092,-0.42,0.0
1724367875.53,1.066,0.019,0.054,0.059,-0.001,-0.0394618943875917,0.0,28.951,-0.505,0.0
1724367875.555,1.067,0.016,0.036,0.059,0.002,-0.0538085008389851,0.0,25.488,-0.444,-0.6
1724367875.585,1.06,0.025,0.013,0.031,0.033,-0.0710174472636492,0.0,26.755,-0.466,-1.0
1724367875.615,1.067,0.023,-0.011,0.0,0.016,0.0189542756766584,0.0,276.298,-4.822,1.0
1724367875.652,1.045,0.02,-0.029,0.0,0.102,-0.14156365562926,0.0,132.496,-2.312,0.5
1724367875.676,1.058,0.03,-0.06,0.0,0.092,-0.159732533142521,0.0,-170.703,2.979,1.0
1724367875.701,1.077,0.035,-0.065,0.001,0.075,-0.0345051593119278,0.0,-298.167,5.204,-1.0
1724367875.731,1.073,0.029,-0.055,0.024,0.134,-0.0031241393610698,0.0,-40.807,0.712,-1.0
1724367875.762,1.077,0.028,-0.083,0.024,0.133,0.0198443935951755,0.0,24.221,-0.422,-1.0
1724367875.792,1.083,0.028,-0.058,0.024,0.165,0.0169471470368649,0.0,3.334,-0.058,-1.0
1724367875.828,1.091,0.027,-0.036,0.026,0.182,0.015673056682909,0.0,-2.522,0.044,-1.0
1724367875.853,1.099,0.025,-0.019,0.028,0.189,0.0160221225333079,0.0,0.743,-0.012,-1.0
1724367875.883,1.105,0.024,-0.026,0.028,0.185,0.0160744824108677,0.0,0.146,-0.002,-1.0
